"StationName,CliftonSchool_14"
"Type,Network,Trunk,Device,Address,DeviceType,PointFolder,PointName,PointType,Value,Status"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Network,Schedule,control:BooleanWritable,false {ok} @ 16,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Network,OaTemp,control:NumericWritable,53.60 {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Network,HWSEnable,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Network,TextBlock,baja:WsTextBlock,N/A,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Network,OSS,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Network,SetReset,kitControl:BqlExprComponent,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Network,OprModeShare,control:EnumPoint,Fan {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Network,OptStartStop,vykonPro:OptStartStop,N/A,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Monitoring,EffOcc,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Monitoring,EffSysEnable,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Monitoring,EffSpaceSp,control:NumericPoint,73.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Monitoring,FilterMaintenanceAlarm,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Monitoring,EffHeatSP,control:NumericPoint,55.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Monitoring,EffCoolSP,control:NumericPoint,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,Monitoring,FrzstatLatch,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,FTR,FTR_VlvCmd,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,EF,EFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM102_FTR_EF,,,EF,EFanCmd,control:BooleanWritable,false {ok} @ def,"
"Device,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,1000:05,device:100005 config,,,,,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,DaTemp,control:NumericPoint,72.48 {unackedAlarm} alarmInhibit,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,SpaceTemp,control:NumericPoint,70.76 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,SpaceHumidity,control:NumericPoint,42.26 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,SpaceCO2,control:NumericPoint,408.00 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,SupplyFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,FrzStat,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,CFSAlm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,GpsSts,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,HighAlmSp,kitControl:NumericSwitch,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,Add,kitControl:Add,88.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,Subtract,kitControl:Subtract,62.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,SpaceTempAlmEnabOfst,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,SpaceTempAlmDsblDb,control:NumericWritable,2.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,LowAlmSp,kitControl:NumericSwitch,65.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,Not,kitControl:Not,true {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,DaTempHiAlmSp,control:NumericWritable,100.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,DaTempLoAlmSp,control:NumericWritable,45.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,DaTempAlmDsblDb,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Inputs,DxCallForFan,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Outputs,SFLowSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Outputs,SFMedSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Outputs,SFHiSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Outputs,VRVEnable,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Outputs,HWVlvSig,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Outputs,Or,kitControl:Or,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Outputs,OaDmprCtrl,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Overrides,Ov_SpaceTemp,control:NumericWritable,+inf {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Overrides,Ov_FanCmd,control:EnumWritable,Auto {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,DaTempSP,control:NumericWritable,100.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,MinDaTempSP,control:NumericWritable,72.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,CO2LowLvlSP,control:NumericWritable,400.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,CO2HiLvlSP,control:NumericWritable,1000.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,OccClgSP,control:NumericWritable,74.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,UnoccClgSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,OccHtgSP,control:NumericWritable,70.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,UnoccHtgSP,control:NumericWritable,65.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,OaClgEnableSP,control:NumericWritable,55.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,OaHtgEnableSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,SpaceTempSP,control:NumericWritable,73.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,FrzstatResetTimer,control:NumericWritable,120.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,FrzstatCountAlmSp,control:NumericWritable,1.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,FrzstatAlmReset,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,EconMinPosSP,control:NumericWritable,10.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,NormalOprFanSpdSp,control:EnumWritable,LoSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,VRVOprFanSpdSp,control:EnumWritable,HiSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,FrzstatLatchReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,FilterRuntimeRst,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,FilterRuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,AllowEconOpr,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Setpoints,RandomStartDelay,control:NumericWritable,1.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Network,Schedule,control:BooleanWritable,false {ok} @ 16,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Network,OaTemp,control:NumericWritable,53.60 {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Network,HWSEnable,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Network,TextBlock,baja:WsTextBlock,N/A,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Network,OSS,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Network,SetReset,kitControl:BqlExprComponent,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Network,OprModeShare,control:EnumPoint,Fan {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Network,OptStartStop,vykonPro:OptStartStop,N/A,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Monitoring,EffOcc,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Monitoring,EffSysEnable,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Monitoring,EffSpaceSp,control:NumericPoint,71.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Monitoring,FilterMaintenanceAlarm,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Monitoring,EffHeatSP,control:NumericPoint,65.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Monitoring,EffCoolSP,control:NumericPoint,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,Monitoring,FrzstatLatch,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,FTR,FTR_VlvCmd,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,EF,EFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM103_FTR_EF,,,EF,EFanCmd,control:BooleanWritable,false {ok} @ def,"
"Device,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,1000:06,device:100006 config,,,,,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,DaTemp,control:NumericPoint,76.55 {unackedAlarm} alarmInhibit,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,SpaceTemp,control:NumericPoint,74.04 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,SpaceHumidity,control:NumericPoint,35.52 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,SpaceCO2,control:NumericPoint,406.00 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,SupplyFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,FrzStat,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,CFSAlm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,GpsSts,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,HighAlmSp,kitControl:NumericSwitch,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,Add,kitControl:Add,88.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,Subtract,kitControl:Subtract,62.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,SpaceTempAlmEnabOfst,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,SpaceTempAlmDsblDb,control:NumericWritable,2.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,LowAlmSp,kitControl:NumericSwitch,65.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,Not,kitControl:Not,true {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,DaTempHiAlmSp,control:NumericWritable,100.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,DaTempLoAlmSp,control:NumericWritable,45.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,DaTempAlmDsblDb,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Inputs,DxCallForFan,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Outputs,SFLowSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Outputs,SFMedSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Outputs,SFHiSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Outputs,VRVEnable,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Outputs,HWVlvSig,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Outputs,Or,kitControl:Or,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Outputs,OaDmprCtrl,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Overrides,Ov_SpaceTemp,control:NumericWritable,+inf {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Overrides,Ov_FanCmd,control:EnumWritable,Auto {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,DaTempSP,control:NumericWritable,100.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,MinDaTempSP,control:NumericWritable,72.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,CO2LowLvlSP,control:NumericWritable,400.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,CO2HiLvlSP,control:NumericWritable,1000.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,OccClgSP,control:NumericWritable,74.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,UnoccClgSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,OccHtgSP,control:NumericWritable,70.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,UnoccHtgSP,control:NumericWritable,65.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,OaClgEnableSP,control:NumericWritable,55.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,OaHtgEnableSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,SpaceTempSP,control:NumericWritable,75.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,FrzstatResetTimer,control:NumericWritable,120.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,FrzstatCountAlmSp,control:NumericWritable,1.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,FrzstatAlmReset,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,EconMinPosSP,control:NumericWritable,10.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,NormalOprFanSpdSp,control:EnumWritable,LoSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,VRVOprFanSpdSp,control:EnumWritable,HiSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,FrzstatLatchReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,FilterRuntimeRst,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,FilterRuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,AllowEconOpr,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Setpoints,RandomStartDelay,control:NumericWritable,1.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Network,Schedule,control:BooleanWritable,false {ok} @ 16,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Network,OaTemp,control:NumericWritable,53.60 {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Network,HWSEnable,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Network,TextBlock,baja:WsTextBlock,N/A,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Network,OSS,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Network,SetReset,kitControl:BqlExprComponent,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Network,OprModeShare,control:EnumPoint,Fan {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Network,OptStartStop,vykonPro:OptStartStop,N/A,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Monitoring,EffOcc,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Monitoring,EffSysEnable,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Monitoring,EffSpaceSp,control:NumericPoint,73.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Monitoring,FilterMaintenanceAlarm,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Monitoring,EffHeatSP,control:NumericPoint,65.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Monitoring,EffCoolSP,control:NumericPoint,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,Monitoring,FrzstatLatch,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,FTR,FTR_VlvCmd,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,EF,EFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,UV_RM104_FTR_EF,,,EF,EFanCmd,control:BooleanWritable,false {ok} @ def,"
"Device,BacnetNetwork,MstpTrunk1,HWS,1000:13,device:100019 config,,,,,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Inputs,HWSTemp,control:NumericPoint,147.93 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Inputs,HWRTemp,control:NumericPoint,87.47 {ok},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Inputs,OATemp,control:NumericPoint,58.98 {ok},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Inputs,Pump1_Status,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Inputs,Pump2_Status,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Inputs,BreakGlass,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Inputs,DiffPress,control:NumericPoint,14.81 {ok},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Inputs,FlowMeter,control:NumericPoint,0.10 {ok},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Outputs,Pump_1_Cmd,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Outputs,Pump_2_Cmd,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Outputs,Boiler_Cmd,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Outputs,Pump1_Signal,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Outputs,Pump2_Signal,control:NumericWritable,85.88 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_OATemp_Lo_Limit_SP,control:NumericWritable,65.00 {overridden} @ 8,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_OATemp_Freeze_SP,control:NumericWritable,38.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_PumpsPrfDelay,control:NumericWritable,30.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_Pmps_rotateHrsSpt,control:NumericWritable,168.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_OAT_Fallback,control:NumericWritable,32.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_Heating_PID_tr,control:NumericWritable,5.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_Heating_PID_db,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_Heating_PID_maxAo,control:NumericWritable,1.10 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_Heating_PID_minAo,control:NumericWritable,0.10 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,DiffPressure_SP,control:NumericWritable,15.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Setpoints,AV_PumpsOffDelay,control:NumericWritable,5.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Web_Schedule,Web_schedule,control:BooleanWritable,true {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Web_Schedule,AV_HW_System_En,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Web_Schedule,Pump1_Alarm,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk1,HWS,,,Web_Schedule,Pump2_Alarm,control:BooleanPoint,false {unackedAlarm},"
"Device,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,2000:09,device:200009 config,,,,,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,,,Inputs,DaTemp,control:NumericPoint,72.98 {unackedAlarm} alarmInhibit,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,,,Inputs,SpaceTemp,control:NumericPoint,70.68 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,,,Inputs,SpaceHumidity,control:NumericPoint,40.64 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,,,Inputs,SpaceCO2,control:NumericPoint,408.00 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,,,Inputs,SupplyFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,,,Inputs,FrzStat,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,,,Inputs,CFSAlm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,,,Inputs,GpsSts,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM111_FTR,,,Inputs,HighAlmSp,kitControl:NumericSwitch,85.00 {ok},"
