"StationName,CliftonSchool_9"
"Type,Network,Trunk,Device,Address,DeviceType,PointFolder,PointName,PointType,Value,Status"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,DaTempSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,MinDaTempSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,CO2LowLvlSP,control:NumericWritable,400.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,CO2HiLvlSP,control:NumericWritable,1000.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,OccClgSP,control:NumericWritable,72.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,UnoccClgSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,OccHtgSP,control:NumericWritable,70.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,UnoccHtgSP,control:NumericWritable,65.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,OaClgEnableSP,control:NumericWritable,55.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,OaHtgEnableSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,SpaceTempSP,control:NumericWritable,nan {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,EconMinPosSP,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,NormalOprFanSpdSp,control:EnumWritable,LoSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,VRVOprFanSpdSp,control:EnumWritable,HiSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,FrzstatLatchReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,FilterRuntimeRst,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,FilterRuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,AllowEconOpr,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Setpoints,RandomStartDelay,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Network,Schedule,control:BooleanWritable,false {ok} @ 16,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Network,OaTemp,control:NumericWritable,60.37 {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Network,HWSEnable,control:BooleanWritable,true {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Network,TextBlock,baja:WsTextBlock,N/A,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Network,OSS,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Network,SetReset,kitControl:BqlExprComponent,false,{ok}"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Network,OprModeShare,control:EnumPoint,Fan {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Network,OptStartStop,vykonPro:OptStartStop,N/A,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Monitoring,EffOcc,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Monitoring,EffSysEnable,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Monitoring,EffSpaceSp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Monitoring,FilterMaintenanceAlarm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Monitoring,EffHeatSP,control:NumericPoint,65.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM103,,,Monitoring,EffCoolSP,control:NumericPoint,85.00 {ok},"
"Device,BacnetNetwork,MstpTrunk2,UV_RM104,2000:06,device:200006 config,,,,,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,DaTemp,control:NumericPoint,68.73 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,SpaceTemp,control:NumericPoint,""69.65 {alarm,unackedAlarm}"","
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,SpaceHumidity,control:NumericPoint,32.81 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,SpaceCO2,control:NumericPoint,394.00 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,SupplyFanSts,control:BooleanPoint,true {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,CFSAlm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,GpsSts,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,HighAlmSp,kitControl:NumericSwitch,79.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,Add,kitControl:Add,79.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,Subtract,kitControl:Subtract,71.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,SpaceTempAlmEnabOfst,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,SpaceTempAlmDsblDb,control:NumericWritable,2.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,LowAlmSp,kitControl:NumericSwitch,71.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,Not,kitControl:Not,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,DaTempHiAlmSp,control:NumericWritable,100.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,DaTempLoAlmSp,control:NumericWritable,45.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,DaTempAlmDsblDb,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Inputs,DxCallForFan,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Outputs,SFLowSpdCmd,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Outputs,SFMedSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Outputs,SFHiSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Outputs,VRVEnable,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Outputs,SteamVlvSig,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Outputs,OaDmprCtrl,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Outputs,Or,kitControl:Or,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Overrides,Ov_SpaceTemp,control:NumericWritable,+inf {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Overrides,Ov_FanCmd,control:EnumWritable,Auto {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,DaTempSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,MinDaTempSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,CO2LowLvlSP,control:NumericWritable,400.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,CO2HiLvlSP,control:NumericWritable,1000.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,OccClgSP,control:NumericWritable,72.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,UnoccClgSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,OccHtgSP,control:NumericWritable,70.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,UnoccHtgSP,control:NumericWritable,65.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,OaClgEnableSP,control:NumericWritable,55.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,OaHtgEnableSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,SpaceTempSP,control:NumericWritable,nan {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,EconMinPosSP,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,NormalOprFanSpdSp,control:EnumWritable,LoSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,VRVOprFanSpdSp,control:EnumWritable,HiSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,FrzstatLatchReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,FilterRuntimeRst,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,FilterRuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,AllowEconOpr,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Setpoints,RandomStartDelay,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Network,Schedule,control:BooleanWritable,false {ok} @ 16,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Network,OaTemp,control:NumericWritable,60.37 {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Network,HWSEnable,control:BooleanWritable,true {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Network,TextBlock,baja:WsTextBlock,N/A,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Network,OSS,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Network,SetReset,kitControl:BqlExprComponent,false,{ok}"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Network,OprModeShare,control:EnumPoint,Heat {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Network,OptStartStop,vykonPro:OptStartStop,N/A,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Monitoring,EffOcc,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Monitoring,EffSysEnable,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Monitoring,EffSpaceSp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Monitoring,FilterMaintenanceAlarm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Monitoring,EffHeatSP,control:NumericPoint,74.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM104,,,Monitoring,EffCoolSP,control:NumericPoint,76.00 {ok},"
"Device,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,2000:07,device:200007 config,,,,,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,DaTemp,control:NumericPoint,71.93 {unackedAlarm} alarmInhibit,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,SpaceTemp,control:NumericPoint,71.58 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,SpaceHumidity,control:NumericPoint,31.01 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,SpaceCO2,control:NumericPoint,401.00 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,SupplyFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,CFSAlm,control:BooleanPoint,""true {alarm,unackedAlarm}"","
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,GpsSts,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,HighAlmSp,kitControl:NumericSwitch,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,Add,kitControl:Add,88.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,Subtract,kitControl:Subtract,62.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,SpaceTempAlmEnabOfst,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,SpaceTempAlmDsblDb,control:NumericWritable,2.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,LowAlmSp,kitControl:NumericSwitch,65.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,Not,kitControl:Not,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,DaTempHiAlmSp,control:NumericWritable,100.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,DaTempLoAlmSp,control:NumericWritable,45.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,DaTempAlmDsblDb,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Inputs,DxCallForFan,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Outputs,SFLowSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Outputs,SFMedSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Outputs,SFHiSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Outputs,VRVEnable,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Outputs,SteamVlvSig,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Outputs,OaDmprCtrl,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Outputs,Or,kitControl:Or,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Overrides,Ov_SpaceTemp,control:NumericWritable,+inf {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Overrides,Ov_FanCmd,control:EnumWritable,Auto {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,DaTempSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,MinDaTempSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,CO2LowLvlSP,control:NumericWritable,400.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,CO2HiLvlSP,control:NumericWritable,1000.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,OccClgSP,control:NumericWritable,72.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,UnoccClgSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,OccHtgSP,control:NumericWritable,70.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,UnoccHtgSP,control:NumericWritable,65.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,OaClgEnableSP,control:NumericWritable,55.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,OaHtgEnableSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,SpaceTempSP,control:NumericWritable,nan {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,EconMinPosSP,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,NormalOprFanSpdSp,control:EnumWritable,LoSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,VRVOprFanSpdSp,control:EnumWritable,HiSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,FrzstatLatchReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,FilterRuntimeRst,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,FilterRuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,AllowEconOpr,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Setpoints,RandomStartDelay,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Network,Schedule,control:BooleanWritable,false {ok} @ 16,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Network,OaTemp,control:NumericWritable,60.37 {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Network,HWSEnable,control:BooleanWritable,true {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Network,TextBlock,baja:WsTextBlock,N/A,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Network,OSS,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Network,SetReset,kitControl:BqlExprComponent,false,{ok}"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Network,OprModeShare,control:EnumPoint,Fan {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Network,OptStartStop,vykonPro:OptStartStop,N/A,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Monitoring,EffOcc,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Monitoring,EffSysEnable,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Monitoring,EffSpaceSp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Monitoring,FilterMaintenanceAlarm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Monitoring,EffHeatSP,control:NumericPoint,65.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM105_MediaCenter,,,Monitoring,EffCoolSP,control:NumericPoint,85.00 {ok},"
"Device,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,2000:08,device:200008 config,,,,,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,DaTemp,control:NumericPoint,72.09 {unackedAlarm} alarmInhibit,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,SpaceTemp,control:NumericPoint,72.02 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,SpaceHumidity,control:NumericPoint,29.76 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,SpaceCO2,control:NumericPoint,396.00 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,SupplyFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,CFSAlm,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,GpsSts,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,HighAlmSp,kitControl:NumericSwitch,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,Add,kitControl:Add,88.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,Subtract,kitControl:Subtract,62.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,SpaceTempAlmEnabOfst,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,SpaceTempAlmDsblDb,control:NumericWritable,2.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,LowAlmSp,kitControl:NumericSwitch,65.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,Not,kitControl:Not,true {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,DaTempHiAlmSp,control:NumericWritable,100.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,DaTempLoAlmSp,control:NumericWritable,45.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,DaTempAlmDsblDb,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Inputs,DxCallForFan,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Outputs,SFLowSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Outputs,SFMedSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Outputs,SFHiSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Outputs,VRVEnable,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Outputs,SteamVlvSig,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Outputs,OaDmprCtrl,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Outputs,Or,kitControl:Or,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Overrides,Ov_SpaceTemp,control:NumericWritable,+inf {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Overrides,Ov_FanCmd,control:EnumWritable,Auto {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,DaTempSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,MinDaTempSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,CO2LowLvlSP,control:NumericWritable,400.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,CO2HiLvlSP,control:NumericWritable,1000.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,OccClgSP,control:NumericWritable,72.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,UnoccClgSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,OccHtgSP,control:NumericWritable,70.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,UnoccHtgSP,control:NumericWritable,65.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,OaClgEnableSP,control:NumericWritable,55.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,OaHtgEnableSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,SpaceTempSP,control:NumericWritable,nan {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,EconMinPosSP,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,NormalOprFanSpdSp,control:EnumWritable,LoSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,VRVOprFanSpdSp,control:EnumWritable,HiSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,FrzstatLatchReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_RM106_MediaCenter,,,Setpoints,FilterRuntimeRst,control:BooleanWritable,false {ok} @ 10,"
