"StationName,Clifton_BOE_Schools17",,,,,,,,
"Type,Network,Trunk,Device,Address,DeviceType,PointFolder,PointName,PointType,Value,Status",,,,,,,,
"Device,BacnetNetwork,,HWP_1_VFD,1900:7c,bacnet:BacnetDevice,,,,,",,,,,,,,
"Point,BacnetNetwork,,VAV_133_Corridor_133,,,RTU,Proxy","Ext,control:NullProxyExt,N/A,",,,,,,,
"Point,BacnetNetwork,,VAV_133_Corridor_133,,,DamperFloatSync,niManFloatSync,control:BooleanWritable,false",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_133_Corridor_133,,,DamperFloatSync,nsEnaUnOccSync,control:BooleanWritable,false",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_133_Corridor_133,,,DamperFloatSync,nsSyncOpenClosed,control:BooleanWritable,false",{stale},@,"def,",,,,,
"Device,BacnetNetwork,,VAV_134_SpclEd_134,1800:12,honeywellBacnetSpyder:BacnetSpyder,,,,,",,,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Inputs,SpaceTemp,control:NumericPoint,74.92","{unackedAlarm},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Inputs,Deadband,control:NumericWritable,5.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Inputs,Add,kitControl:Add,79.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Inputs,Subtract,kitControl:Subtract,65.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Inputs,DA_Temp,control:NumericPoint,79.09","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Inputs,Space_Temp_Spt,control:NumericPoint,70.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Outputs,Htg_Vlv_Cntrl,control:NumericWritable,0.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Outputs,Induction_Damper_Cntrl,control:NumericWritable,55.60",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Outputs,Rad_Panel_1_Cmd,control:BooleanWritable,false",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,StandbyCool,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,UnoccupiedCool,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,StandbyHeat,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,UnoccupiedHeat,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,MaxFlowSetpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,MinFlowSetpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,ReheatMinSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,ReheatMaxSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,BypassTime,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,RoomSetpoint,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,Primary_Air_Dmpr_Min_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,Space_Temp_Alm_Offset_SP,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,Flow_Alm_Offset_SP,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,Primary_Air_Dmpr_Max_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,Induction_Dmpr_Max_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,Induction_Dmpr_Min_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,Induction_Dmpr_Manual_Pos_SP,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,Induction_Dmpr_Mode,control:BooleanWritable,true",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,ManFloatSync,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,WM_Spc_Temp_SP_LoLim,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,WM_Spc_Temp_SP_HiLim,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,HeatMinFlwSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,HeatMaxFlwSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Setpoints,AV_EnaRheatInMw,control:NumericWritable,1.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,Eff_Temp_SP,control:NumericPoint,70.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,UnoccMinFlwSpt,control:NumericPoint,0.00","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,EffFlowSpt,control:NumericPoint,200.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,EffHvacMode,control:EnumPoint,0","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,EffectiveOccupancy,control:EnumPoint,Occupied","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,DamperPos,control:NumericPoint,44.40","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,Eff_Cool_Spt,control:NumericPoint,74.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,Eff_Heat_Spt,control:NumericPoint,70.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,BoxFlow,control:NumericPoint,200.20","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,Hi_Airflow_Alm,control:BooleanPoint,false","{unackedAlarm},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,Lo_Airflow_Alm,control:BooleanPoint,false","{unackedAlarm},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,SpaceTemp_Hi_Alm,control:BooleanPoint,false","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Monitoring,SpaceTemp_Lo_Alm,control:BooleanPoint,false","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,NetworkPoints,TodEvt_currentState,control:NumericWritable,0.00",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,NetworkPoints,Warmup_Mode,control:NumericWritable,0.00",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,NetworkPoints,Cooldown_Mode,control:NumericWritable,-",{null},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,NetworkPoints,NumericSwitch,kitControl:NumericSwitch,0.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,NetworkPoints,NumericSwitch1,kitControl:NumericSwitch,0.00",{ok},"invalidInSwitch,",,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,NetworkPoints,Add,kitControl:Add,0.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,NetworkPoints,Hvac_Mode,control:NumericWritable,0.00",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,NetworkPoints,SupplyTempIn,control:NumericWritable,79.50",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Overrides,SpaceTempOvrd,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Overrides,FlowTrack_temp_mode,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Overrides,FlowOvrdState,control:NumericWritable,0.00",{stale},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Overrides,FlowOvrdFlow,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Overrides,DmprOvrdPct,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Overrides,Flow_Override_State,control:EnumWritable,Auto",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,Overrides,OvrReheatPos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,RTU,Proxy","Ext,control:NullProxyExt,N/A,",,,,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,DamperFloatSync,niManFloatSync,control:BooleanWritable,false",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,DamperFloatSync,nsEnaUnOccSync,control:BooleanWritable,false",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_134_SpclEd_134,,,DamperFloatSync,nsSyncOpenClosed,control:BooleanWritable,false",{stale},@,"def,",,,,,
"Device,BacnetNetwork,,VAV_137_SGI,1800:13,honeywellBacnetSpyder:BacnetSpyder,,,,,",,,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Inputs,SpaceTemp,control:NumericPoint,74.20","{unackedAlarm},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Inputs,Deadband,control:NumericWritable,5.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Inputs,Add,kitControl:Add,79.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Inputs,Subtract,kitControl:Subtract,65.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Inputs,DA_Temp,control:NumericPoint,78.83","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Inputs,Space_Temp_Spt,control:NumericPoint,70.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Outputs,Htg_Vlv_Cntrl,control:NumericWritable,0.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Outputs,Induction_Damper_Cntrl,control:NumericWritable,88.07",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Outputs,Rad_Panel_1_Cmd,control:BooleanWritable,false",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,StandbyCool,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,UnoccupiedCool,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,StandbyHeat,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,UnoccupiedHeat,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,MaxFlowSetpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,MinFlowSetpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,ReheatMinSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,ReheatMaxSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,BypassTime,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,RoomSetpoint,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,Primary_Air_Dmpr_Min_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,Space_Temp_Alm_Offset_SP,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,Flow_Alm_Offset_SP,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,Primary_Air_Dmpr_Max_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,Induction_Dmpr_Max_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,Induction_Dmpr_Min_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,Induction_Dmpr_Manual_Pos_SP,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,Induction_Dmpr_Mode,control:BooleanWritable,true",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,ManFloatSync,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,WM_Spc_Temp_SP_LoLim,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,WM_Spc_Temp_SP_HiLim,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,HeatMinFlwSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,HeatMaxFlwSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Setpoints,AV_EnaRheatInMw,control:NumericWritable,1.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,Eff_Temp_SP,control:NumericPoint,70.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,UnoccMinFlwSpt,control:NumericPoint,0.00","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,EffFlowSpt,control:NumericPoint,200.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,EffHvacMode,control:EnumPoint,0","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,EffectiveOccupancy,control:EnumPoint,Occupied","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,DamperPos,control:NumericPoint,11.93","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,Eff_Cool_Spt,control:NumericPoint,74.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,Eff_Heat_Spt,control:NumericPoint,70.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,BoxFlow,control:NumericPoint,199.89","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,Hi_Airflow_Alm,control:BooleanPoint,false","{unackedAlarm},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,Lo_Airflow_Alm,control:BooleanPoint,false","{unackedAlarm},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,SpaceTemp_Hi_Alm,control:BooleanPoint,false","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Monitoring,SpaceTemp_Lo_Alm,control:BooleanPoint,false","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,NetworkPoints,TodEvt_currentState,control:NumericWritable,0.00",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,NetworkPoints,Warmup_Mode,control:NumericWritable,0.00",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,NetworkPoints,Cooldown_Mode,control:NumericWritable,-",{null},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,NetworkPoints,NumericSwitch,kitControl:NumericSwitch,0.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,NetworkPoints,NumericSwitch1,kitControl:NumericSwitch,0.00",{ok},"invalidInSwitch,",,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,NetworkPoints,Add,kitControl:Add,0.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,NetworkPoints,Hvac_Mode,control:NumericWritable,0.00",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,NetworkPoints,SupplyTempIn,control:NumericWritable,79.50",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Overrides,SpaceTempOvrd,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Overrides,FlowTrack_temp_mode,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Overrides,FlowOvrdState,control:NumericWritable,0.00",{stale},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Overrides,FlowOvrdFlow,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Overrides,DmprOvrdPct,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Overrides,Flow_Override_State,control:EnumWritable,Auto",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,Overrides,OvrReheatPos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,RTU,Proxy","Ext,control:NullProxyExt,N/A,",,,,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,DamperFloatSync,niManFloatSync,control:BooleanWritable,false",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,DamperFloatSync,nsEnaUnOccSync,control:BooleanWritable,false",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_137_SGI,,,DamperFloatSync,nsSyncOpenClosed,control:BooleanWritable,false",{stale},@,"def,",,,,,
"Device,BacnetNetwork,,VAV_141_ClassRm,1800:14,honeywellBacnetSpyder:BacnetSpyder,,,,,",,,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Inputs,SpaceTemp,control:NumericPoint,75.58","{unackedAlarm},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Inputs,Deadband,control:NumericWritable,5.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Inputs,Add,kitControl:Add,79.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Inputs,Subtract,kitControl:Subtract,65.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Inputs,DA_Temp,control:NumericPoint,80.05","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Inputs,Space_Temp_Spt,control:NumericPoint,70.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Outputs,Htg_Vlv_Cntrl,control:NumericWritable,0.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Outputs,Induction_Damper_Cntrl,control:NumericWritable,0.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Outputs,Rad_Panel_1_Cmd,control:BooleanWritable,false",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,StandbyCool,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,UnoccupiedCool,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,StandbyHeat,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,UnoccupiedHeat,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,MaxFlowSetpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,MinFlowSetpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,ReheatMinSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,ReheatMaxSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,BypassTime,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,RoomSetpoint,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,Primary_Air_Dmpr_Min_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,Space_Temp_Alm_Offset_SP,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,Flow_Alm_Offset_SP,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,Primary_Air_Dmpr_Max_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,Induction_Dmpr_Max_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,Induction_Dmpr_Min_Pos,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,Induction_Dmpr_Manual_Pos_SP,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,Induction_Dmpr_Mode,control:BooleanWritable,true",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,ManFloatSync,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,WM_Spc_Temp_SP_LoLim,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,WM_Spc_Temp_SP_HiLim,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,HeatMinFlwSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,HeatMaxFlwSpt,control:NumericWritable,0.00",{stale},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Setpoints,AV_EnaRheatInMw,control:NumericWritable,1.00",{ok},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,Eff_Temp_SP,control:NumericPoint,70.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,UnoccMinFlwSpt,control:NumericPoint,0.00","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,EffFlowSpt,control:NumericPoint,200.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,EffHvacMode,control:EnumPoint,0","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,EffectiveOccupancy,control:EnumPoint,Occupied","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,DamperPos,control:NumericPoint,100.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,Eff_Cool_Spt,control:NumericPoint,74.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,Eff_Heat_Spt,control:NumericPoint,70.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,BoxFlow,control:NumericPoint,0.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,Hi_Airflow_Alm,control:BooleanPoint,false","{unackedAlarm},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,Lo_Airflow_Alm,control:BooleanPoint,""true","{alarm,unackedAlarm}"",",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,SpaceTemp_Hi_Alm,control:BooleanPoint,false","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,Monitoring,SpaceTemp_Lo_Alm,control:BooleanPoint,false","{stale},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,NetworkPoints,TodEvt_currentState,control:NumericWritable,0.00",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,NetworkPoints,Warmup_Mode,control:NumericWritable,0.00",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,NetworkPoints,Cooldown_Mode,control:NumericWritable,-",{null},@,"def,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,NetworkPoints,NumericSwitch,kitControl:NumericSwitch,0.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,NetworkPoints,NumericSwitch1,kitControl:NumericSwitch,0.00",{ok},"invalidInSwitch,",,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,NetworkPoints,Add,kitControl:Add,0.00","{ok},",,,,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,NetworkPoints,Hvac_Mode,control:NumericWritable,0.00",{ok},@,"10,",,,,,
"Point,BacnetNetwork,,VAV_141_ClassRm,,,NetworkPoints,SupplyTempIn,control:NumericWritable,79.50",{ok},@,"10,",,,,,
