"StationName,CliftonSchools_Pkg1_Jace2"
"Type,Network,Trunk,Device,Address,DeviceType,PointFolder,PointName,PointType,Value,Status"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,HighCO2 Rise Alarm,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,HighCO2 Rise Lockout,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,HighCO2 Rise Lockout,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Ignition Lockout,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Ignition Lockout,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Bad Space Temp Sensor,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Bad Space Temp Sensor,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Return Air Temperature,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Return Air Temperature,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Return Air Temperature,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Building Pressure,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Building Pressure,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Building Pressure,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Outdoor Airflow,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Outdoor Airflow,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Outdoor Airflow,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Mixed Air Temp,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Mixed Air Temp,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Cooling Enabled Status,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Cooling Enabled Status,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Heating Enabled Status,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Heating Enabled Status,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Economizer Enabled Status,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Economizer Enabled Status,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Return Air Humidity,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Return Air Humidity,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Heat Wheel Status,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Heat Wheel Status,BooleanCov,history:BooleanCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Heat Wheel Status,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Exhaust Fan Status,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Exhaust Fan Status,BooleanCov,history:BooleanCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Exhaust Fan Status,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Exhaust Fan Alarm,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Exhaust Fan Alarm,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Hot Gas Reheat Valve Position,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Hot Gas Reheat Valve Position,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Hot Gas Reheat Valve Position,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Hvac Mode,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Hvac Mode,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Control Status,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Control Status,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Schedule,Proxy Ext,control:NullProxyExt,N/A,"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Occ_Status_Gfx,Proxy Ext,control:NullProxyExt,N/A,"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Occ_Status_Gfx,EnumCov,history:EnumCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,Occ_Status_Gfx,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,HVAC_Mode_Gfx,Proxy Ext,control:NullProxyExt,N/A,"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,HVAC_Mode_Gfx,EnumCov,history:EnumCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A29  ,,,HVAC_Mode_Gfx,PointTag,exportTags:PointTag,N/A,{ok}"
"Device,BacnetNetwork,MstpTrunk2,ERU_A26  ,2000:19,device:20025 config,,,,,"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Air Temperature,Proxy Ext,bacnet:BacnetNumericProxyExt,63.20,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Air Temperature,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Air Temperature,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Space Humidity,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Space Humidity,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Space Humidity,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Carbon Dioxide,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Carbon Dioxide,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Carbon Dioxide,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Temperature,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Temperature,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Temperature,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Humidity,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Humidity,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Humidity,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Wetbulb,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Wetbulb,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Wetbulb,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Airflow,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Airflow,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Airflow,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Desired Economizer Position,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Desired Economizer Position,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Economizer Feedback Position,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Economizer Feedback Position,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Economizer Feedback Position,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Return Damper Position,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Return Damper Position,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Return Damper Position,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Return Bypass Position,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Return Bypass Position,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Return Bypass Position,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Modulating Cooling Position,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Modulating Cooling Position,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Modulating Cooling Position,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Modulating Heat Position,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Modulating Heat Position,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Modulating Heat Position,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Enthalpy,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Air Enthalpy,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A1 Suction Pressure,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A1 Suction Pressure,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A2 Suction Pressure,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A2 Suction Pressure,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A1 Head Pressure,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A1 Head Pressure,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A2 Head Pressure,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A2 Head Pressure,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A1 Saturation Temperature,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A1 Saturation Temperature,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A2 Saturation Temperature,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A2 Saturation Temperature,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A1 Discharge Temperature,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,A1 Discharge Temperature,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Occupied Cooling Setpoint,Proxy Ext,bacnet:BacnetNumericProxyExt,75.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Occupied Cooling Setpoint,NumericCov,history:NumericCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Occupied Cooling Setpoint,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Occupied Heating Setpoint,Proxy Ext,bacnet:BacnetNumericProxyExt,70.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Occupied Heating Setpoint,NumericCov,history:NumericCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Occupied Heating Setpoint,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mode Select Deadband,Proxy Ext,bacnet:BacnetNumericProxyExt,1.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mode Select Deadband,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Unoccupied Cooling Offset,Proxy Ext,bacnet:BacnetNumericProxyExt,5.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Unoccupied Cooling Offset,NumericCov,history:NumericCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Unoccupied Cooling Offset,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Unoccupied Heating Offset,Proxy Ext,bacnet:BacnetNumericProxyExt,5.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Unoccupied Heating Offset,NumericCov,history:NumericCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Unoccupied Heating Offset,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Air Cooling Setpoint,Proxy Ext,bacnet:BacnetNumericProxyExt,55.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Air Cooling Setpoint,NumericCov,history:NumericCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Air Cooling Setpoint,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Air Heating Setpoint,Proxy Ext,bacnet:BacnetNumericProxyExt,120.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Air Heating Setpoint,NumericCov,history:NumericCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Supply Air Heating Setpoint,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Warm-Up Target Temperature,Proxy Ext,bacnet:BacnetNumericProxyExt,72.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Warm-Up Target Temperature,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Warm-Up Mode Supply Air Setpoint,Proxy Ext,bacnet:BacnetNumericProxyExt,100.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Warm-Up Mode Supply Air Setpoint,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Cool-Down Mode Supply Air Setpoint,Proxy Ext,bacnet:BacnetNumericProxyExt,55.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Cool-Down Mode Supply Air Setpoint,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mechanical Cooling Outdoor Air Lockout,Proxy Ext,bacnet:BacnetNumericProxyExt,50.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mechanical Cooling Outdoor Air Lockout,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mechanical Heating Outdoor Air Lockout,Proxy Ext,bacnet:BacnetNumericProxyExt,90.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mechanical Heating Outdoor Air Lockout,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Economizer Enable Setpoint,Proxy Ext,bacnet:BacnetNumericProxyExt,55.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Economizer Enable Setpoint,NumericCov,history:NumericCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Economizer Enable Setpoint,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Minimum Economizer Position,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Minimum Economizer Position,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Minimum Economizer Position,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Minimum Carbon Dioxide Setpoint,Proxy Ext,bacnet:BacnetNumericProxyExt,900.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Minimum Carbon Dioxide Setpoint,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Maximum Carbon Dioxide Setpoint,Proxy Ext,bacnet:BacnetNumericProxyExt,1000.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Maximum Carbon Dioxide Setpoint,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Schedule Force,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Schedule Force,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Fan Proof of Airflow Status,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Fan Proof of Airflow Status,BooleanCov,history:BooleanCovHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Fan Proof of Airflow Status,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Remote Forced Occupied Status,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Remote Forced Occupied Status,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Bad Supply Air Sensor,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Bad Supply Air Sensor,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mechanical Cooling Alarm,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mechanical Cooling Alarm,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mechanical Heating Alarm,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mechanical Heating Alarm,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Fan Proving Alarm,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Fan Proving Alarm,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Dirty Filter Alarm,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Dirty Filter Alarm,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Dirty Filter Alarm,BooleanChangeOfStateAlarmExt,alarm:AlarmSourceExt,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Emergency Shutdown Alarm,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Emergency Shutdown Alarm,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Emergency Shutdown Alarm,BooleanChangeOfStateAlarmExt,alarm:AlarmSourceExt,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,HighCO2 Rise Warning,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,HighCO2 Rise Warning,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,HighCO2 Rise Alarm,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,HighCO2 Rise Alarm,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,HighCO2 Rise Lockout,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,HighCO2 Rise Lockout,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Ignition Lockout,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Ignition Lockout,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Bad Space Temp Sensor,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Bad Space Temp Sensor,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Return Air Temperature,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Return Air Temperature,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Return Air Temperature,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Building Pressure,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Building Pressure,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Building Pressure,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Airflow,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Airflow,NumericInterval,history:NumericIntervalHistoryExt,N/A,{disabled}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Outdoor Airflow,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk2,ERU_A26  ,,,Mixed Air Temp,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{stale}"
